year,area,area_name,racecomp,scenario,model,pop,base,ss
2024,19,Iowa,Black,Partial emp.,Sliding scale,17557.99653,954.8800001,0.21746189
2024,19,Iowa,Black,Partial emp.,Fixed (7%),17557.99653,489.8800001,0.12477769
2024,19,Iowa,Black,Max emp.,Sliding scale,17557.99653,954.8800001,0.21746189
2024,19,Iowa,Black,Max emp.,Fixed (7%),17557.99653,489.8800001,0.12477769
2024,19,Iowa,Hispanic,Universal,Sliding scale,26910.50297,2477.095508,0.25386359
2024,19,Iowa,Hispanic,Universal,Fixed (7%),26910.50297,1206.139897,0.14212238
2024,19,Iowa,Hispanic,Partial emp.,Sliding scale,26910.50297,2298.095508,0.23992015
2024,19,Iowa,Hispanic,Partial emp.,Fixed (7%),26910.50297,1027.139897,0.12363815
2024,19,Iowa,Hispanic,Max emp.,Sliding scale,26910.50297,1941.802411,0.2105553
2024,19,Iowa,Hispanic,Max emp.,Fixed (7%),26910.50297,948.8590972,0.11530185
2024,19,Iowa,Asian,Universal,Sliding scale,6880.942891,742.0818954,0.19553776
2024,19,Iowa,Asian,Universal,Fixed (7%),6880.942891,467.8225942,0.13287308
2024,19,Iowa,Asian,Partial emp.,Sliding scale,6880.942891,742.0818954,0.19553776
2024,19,Iowa,Asian,Partial emp.,Fixed (7%),6880.942891,467.8225942,0.13287308
2024,19,Iowa,Asian,Max emp.,Sliding scale,6880.942891,606.0818992,0.16563767
2024,19,Iowa,Asian,Max emp.,Fixed (7%),6880.942891,331.822598,0.09803248
2024,19,Iowa,Other,Universal,Sliding scale,11084.96971,1183.739398,0.22270853
2024,19,Iowa,Other,Universal,Fixed (7%),11084.96971,325.0461987,0.07293751
2024,19,Iowa,Other,Partial emp.,Sliding scale,11084.96971,1125.733599,0.2141322
2024,19,Iowa,Other,Partial emp.,Fixed (7%),11084.96971,267.0403994,0.06071175
2024,19,Iowa,Other,Max emp.,Sliding scale,11084.96971,1057.6625,0.20382315
2024,19,Iowa,Other,Max emp.,Fixed (7%),11084.96971,245.0044994,0.05598234
2024,19,Iowa,People of Color,Universal,Sliding scale,62434.4121,5515.2624,0.2355304
2024,19,Iowa,People of Color,Universal,Fixed (7%),62434.4121,2488.88869,0.12206432
2024,19,Iowa,People of Color,Partial emp.,Sliding scale,62434.4121,5120.791002,0.22243149
2024,19,Iowa,People of Color,Partial emp.,Fixed (7%),62434.4121,2251.882891,0.1117395
2024,19,Iowa,People of Color,Max emp.,Sliding scale,62434.4121,4560.42681,0.20303291
2024,19,Iowa,People of Color,Max emp.,Fixed (7%),62434.4121,2015.566195,0.10120004
2024,20,Kansas,Total,Universal,Sliding scale,264418.3684,32499.70242,0.20141388
2024,20,Kansas,Total,Universal,Fixed (7%),264418.3684,10739.01791,0.07692865
2024,20,Kansas,Total,Partial emp.,Sliding scale,264418.3684,30808.09871,0.19295316
2024,20,Kansas,Total,Partial emp.,Fixed (7%),264418.3684,9997.857406,0.07200164
2024,20,Kansas,Total,Max emp.,Sliding scale,264418.3684,23258.95511,0.15290169
2024,20,Kansas,Total,Max emp.,Fixed (7%),264418.3684,7659.598602,0.056107
2024,20,Kansas,White,Universal,Sliding scale,183807.0384,22348.26062,0.18257061
2024,20,Kansas,White,Universal,Fixed (7%),183807.0384,7362.31381,0.06853578
2024,20,Kansas,White,Partial emp.,Sliding scale,183807.0384,21483.77511,0.17675663
2024,20,Kansas,White,Partial emp.,Fixed (7%),183807.0384,6759.430709,0.06327868
2024,20,Kansas,White,Max emp.,Sliding scale,183807.0384,16267.8307,0.13984398
2024,20,Kansas,White,Max emp.,Fixed (7%),183807.0384,5688.488605,0.05379232
2024,20,Kansas,Black,Universal,Sliding scale,13579,1285.6996,0.36301769
2024,20,Kansas,Black,Universal,Fixed (7%),13579,404,0.1518797
2024,20,Kansas,Black,Partial emp.,Sliding scale,13579,1285.6996,0.36301769
2024,20,Kansas,Black,Partial emp.,Fixed (7%),13579,404,0.1518797
2024,20,Kansas,Black,Max emp.,Sliding scale,13579,1166.6996,0.34087116
2024,20,Kansas,Black,Max emp.,Fixed (7%),13579,404,0.1518797
2024,20,Kansas,Hispanic,Universal,Sliding scale,42281.197,6355.5425,0.30733735
2024,20,Kansas,Hispanic,Universal,Fixed (7%),42281.197,2229.079698,0.13466395
2024,20,Kansas,Hispanic,Partial emp.,Sliding scale,42281.197,6251.194104,0.30382444
2024,20,Kansas,Hispanic,Partial emp.,Fixed (7%),42281.197,2229.079698,0.13466395
2024,20,Kansas,Hispanic,Max emp.,Sliding scale,42281.197,4541.585204,0.24073608
2024,20,Kansas,Hispanic,Max emp.,Fixed (7%),42281.197,1190.525898,0.07673707
2024,20,Kansas,Asian,Universal,Sliding scale,10720.02192,690.4505987,0.10182581
2024,20,Kansas,Asian,Universal,Fixed (7%),10720.02192,383.0279999,0.05917062
2024,20,Kansas,Asian,Partial emp.,Sliding scale,10720.02192,418.0129995,0.06422802
2024,20,Kansas,Asian,Partial emp.,Fixed (7%),10720.02192,272.0279999,0.04275637
2024,20,Kansas,Asian,Max emp.,Sliding scale,10720.02192,239.0129995,0.03776315
2024,20,Kansas,Asian,Max emp.,Fixed (7%),10720.02192,93.02799988,0.01504509
2024,20,Kansas,Other,Universal,Sliding scale,14031.11108,1819.749107,0.2289807
2024,20,Kansas,Other,Universal,Fixed (7%),14031.11108,360.5963997,0.05557881
2024,20,Kansas,Other,Partial emp.,Sliding scale,14031.11108,1369.416897,0.18266587
2024,20,Kansas,Other,Partial emp.,Fixed (7%),14031.11108,333.3189996,0.05159144
2024,20,Kansas,Other,Max emp.,Sliding scale,14031.11108,1043.826598,0.14555713
2024,20,Kansas,Other,Max emp.,Fixed (7%),14031.11108,283.5560999,0.04422976
2024,20,Kansas,People of Color,Universal,Sliding scale,80611.33,10151.44181,0.26063458
2024,20,Kansas,People of Color,Universal,Fixed (7%),80611.33,3376.704098,0.10495066
2024,20,Kansas,People of Color,Partial emp.,Sliding scale,80611.33,9324.3236,0.24459278
2024,20,Kansas,People of Color,Partial emp.,Fixed (7%),80611.33,3238.426698,0.10108733
2024,20,Kansas,People of Color,Max emp.,Sliding scale,80611.33,6991.124402,0.19534486
2024,20,Kansas,People of Color,Max emp.,Fixed (7%),80611.33,1971.109997,0.06406236
2024,21,Kentucky,Total,Universal,Sliding scale,409094.9668,50528.82774,0.24532333
2024,21,Kentucky,Total,Universal,Fixed (7%),409094.9668,25705.88021,0.14190748
2024,21,Kentucky,Total,Partial emp.,Sliding scale,409094.9668,47016.81882,0.23223196
2024,21,Kentucky,Total,Partial emp.,Fixed (7%),409094.9668,24128.16921,0.13436814
2024,21,Kentucky,Total,Max emp.,Sliding scale,409094.9668,36022.96472,0.18814639
2024,21,Kentucky,Total,Max emp.,Fixed (7%),409094.9668,18310.9664,0.10538659
2024,21,Kentucky,White,Universal,Sliding scale,325132.9117,44340.47602,0.24657928
2024,21,Kentucky,White,Universal,Fixed (7%),325132.9117,22269.36899,0.14116759
2024,21,Kentucky,White,Partial emp.,Sliding scale,325132.9117,41084.46711,0.23268566
2024,21,Kentucky,White,Partial emp.,Fixed (7%),325132.9117,20869.65799,0.13347904
2024,21,Kentucky,White,Max emp.,Sliding scale,325132.9117,31638.48261,0.1893155
2024,21,Kentucky,White,Max emp.,Fixed (7%),325132.9117,15816.36309,0.10453762
2024,21,Kentucky,Black,Universal,Sliding scale,33523.13003,2465.226907,0.25863571
2024,21,Kentucky,Black,Universal,Fixed (7%),33523.13003,1727.990907,0.19648716
2024,21,Kentucky,Black,Partial emp.,Sliding scale,33523.13003,2285.226907,0.24436598
2024,21,Kentucky,Black,Partial emp.,Fixed (7%),33523.13003,1625.990907,0.18705846
2024,21,Kentucky,Black,Max emp.,Sliding scale,33523.13003,1553.6829,0.18023927
2024,21,Kentucky,Black,Max emp.,Fixed (7%),33523.13003,1183.789399,0.1434858
2024,21,Kentucky,Hispanic,Universal,Sliding scale,26456.03252,1657.091902,0.26197921
2024,21,Kentucky,Hispanic,Universal,Fixed (7%),26456.03252,1066.444703,0.18596564
2024,21,Kentucky,Hispanic,Partial emp.,Sliding scale,26456.03252,1657.091902,0.26197921
2024,21,Kentucky,Hispanic,Partial emp.,Fixed (7%),26456.03252,1066.444703,0.18596564
2024,21,Kentucky,Hispanic,Max emp.,Sliding scale,26456.03252,1274.151101,0.21441911
2024,21,Kentucky,Hispanic,Max emp.,Fixed (7%),26456.03252,830.6443,0.1510583
2024,21,Kentucky,Asian,Universal,Sliding scale,8720.035706,655.1228011,0.17363332
2024,21,Kentucky,Asian,Universal,Fixed (7%),8720.035706,0,0
2024,21,Kentucky,Asian,Partial emp.,Sliding scale,8720.035706,655.1228011,0.17363332
2024,21,Kentucky,Asian,Partial emp.,Fixed (7%),8720.035706,0,0
2024,21,Kentucky,Asian,Max emp.,Sliding scale,8720.035706,407.1228011,0.11549502
2024,21,Kentucky,Asian,Max emp.,Fixed (7%),8720.035706,0,0
2024,21,Kentucky,Other,Universal,Sliding scale,15262.8568,1410.910107,0.21653223
2024,21,Kentucky,Other,Universal,Fixed (7%),15262.8568,642.0756087,0.11172165
2024,21,Kentucky,Other,Partial emp.,Sliding scale,15262.8568,1334.910105,0.20728625
2024,21,Kentucky,Other,Partial emp.,Fixed (7%),15262.8568,566.0756068,0.09981758
2024,21,Kentucky,Other,Max emp.,Sliding scale,15262.8568,1149.525306,0.18379022
2024,21,Kentucky,Other,Max emp.,Fixed (7%),15262.8568,480.1696064,0.08597186
2024,21,Kentucky,People of Color,Universal,Sliding scale,83962.05505,6188.351717,0.23668538
2024,21,Kentucky,People of Color,Universal,Fixed (7%),83962.05505,3436.511219,0.14689676
2024,21,Kentucky,People of Color,Partial emp.,Sliding scale,83962.05505,5932.351715,0.2291377
2024,21,Kentucky,People of Color,Partial emp.,Fixed (7%),83962.05505,3258.511217,0.14035593
2024,21,Kentucky,People of Color,Max emp.,Sliding scale,83962.05505,4384.482108,0.18011984
2024,21,Kentucky,People of Color,Max emp.,Fixed (7%),83962.05505,2494.603306,0.11110755
2024,22,Louisiana,Total,Universal,Sliding scale,422183.5144,44034.17714,0.21016136
2024,22,Louisiana,Total,Universal,Fixed (7%),422183.5144,24655.63585,0.12966617
2024,22,Louisiana,Total,Partial emp.,Sliding scale,422183.5144,40821.17895,0.19786084
2024,22,Louisiana,Total,Partial emp.,Fixed (7%),422183.5144,23374.29686,0.12376148
2024,22,Louisiana,Total,Max emp.,Sliding scale,422183.5144,31310.93193,0.15909839
2024,22,Louisiana,Total,Max emp.,Fixed (7%),422183.5144,18383.71693,0.09997937
2024,22,Louisiana,White,Universal,Sliding scale,227720.9209,28045.16526,0.18897664
2024,22,Louisiana,White,Universal,Fixed (7%),227720.9209,16354.54134,0.11962521
2024,22,Louisiana,White,Partial emp.,Sliding scale,227720.9209,26446.49625,0.18014491
2024,22,Louisiana,White,Partial emp.,Fixed (7%),227720.9209,15774.14504,0.11587182
2024,22,Louisiana,White,Max emp.,Sliding scale,227720.9209,19515.69862,0.13952143
2024,22,Louisiana,White,Max emp.,Fixed (7%),227720.9209,11763.62741,0.0890348
2024,22,Louisiana,Black,Universal,Sliding scale,131876.6264,10051.0845,0.26578532
2024,22,Louisiana,Black,Universal,Fixed (7%),131876.6264,5022.042018,0.15316936
2024,22,Louisiana,Black,Partial emp.,Sliding scale,131876.6264,8681.963906,0.23820509
2024,22,Louisiana,Black,Partial emp.,Fixed (7%),131876.6264,4321.099322,0.13467004
2024,22,Louisiana,Black,Max emp.,Sliding scale,131876.6264,7580.049218,0.21445574
2024,22,Louisiana,Black,Max emp.,Fixed (7%),131876.6264,3873.023323,0.12241492
2024,22,Louisiana,Hispanic,Universal,Sliding scale,35111.04513,2647.752091,0.2645974
2024,22,Louisiana,Hispanic,Universal,Fixed (7%),35111.04513,1273.266696,0.1475014
2024,22,Louisiana,Hispanic,Partial emp.,Sliding scale,35111.04513,2627.641091,0.26311645
2024,22,Louisiana,Hispanic,Partial emp.,Fixed (7%),35111.04513,1273.266696,0.1475014
2024,22,Louisiana,Hispanic,Max emp.,Sliding scale,35111.04513,1963.843091,0.21064924
2024,22,Louisiana,Hispanic,Max emp.,Fixed (7%),35111.04513,1186.527896,0.13884834
2024,22,Louisiana,Asian,Universal,Sliding scale,7131.989596,646.3152015,0.18087286
2024,22,Louisiana,Asian,Universal,Fixed (7%),7131.989596,328.2261,0.1008306
2024,22,Louisiana,Asian,Partial emp.,Sliding scale,7131.989596,535.3152015,0.15461205
2024,22,Louisiana,Asian,Partial emp.,Fixed (7%),7131.989596,328.2261,0.1008306
2024,22,Louisiana,Asian,Max emp.,Sliding scale,7131.989596,158.3152006,0.05131254
2024,22,Louisiana,Asian,Max emp.,Fixed (7%),7131.989596,9.620100021,0.00327591
2024,22,Louisiana,Other,Universal,Sliding scale,20342.93237,2643.860097,0.27190352
2024,22,Louisiana,Other,Universal,Fixed (7%),20342.93237,1677.559696,0.19156298
2024,22,Louisiana,Other,Partial emp.,Sliding scale,20342.93237,2529.762497,0.26325846
2024,22,Louisiana,Other,Partial emp.,Fixed (7%),20342.93237,1677.559696,0.19156298
2024,22,Louisiana,Other,Max emp.,Sliding scale,20342.93237,2093.025799,0.22818018
2024,22,Louisiana,Other,Max emp.,Fixed (7%),20342.93237,1550.918197,0.17970032
2024,22,Louisiana,People of Color,Universal,Sliding scale,194462.5935,15989.01189,0.26159986
2024,22,Louisiana,People of Color,Universal,Fixed (7%),194462.5935,8301.09451,0.15535756
2024,22,Louisiana,People of Color,Partial emp.,Sliding scale,194462.5935,14374.6827,0.24156784
2024,22,Louisiana,People of Color,Partial emp.,Fixed (7%),194462.5935,7600.151814,0.14412994
2024,22,Louisiana,People of Color,Max emp.,Sliding scale,194462.5935,11795.23331,0.20720172
2024,22,Louisiana,People of Color,Max emp.,Fixed (7%),194462.5935,6620.089517,0.1279215
2024,23,Maine,Total,Universal,Sliding scale,106924.8029,15192.47058,0.24947366
2024,23,Maine,Total,Universal,Fixed (7%),106924.8029,9371.395793,0.17015074
2024,23,Maine,Total,Partial emp.,Sliding scale,106924.8029,14474.35208,0.24051774
2024,23,Maine,Total,Partial emp.,Fixed (7%),106924.8029,9041.171791,0.16514522
2024,23,Maine,Total,Max emp.,Sliding scale,106924.8029,12140.21928,0.20987193
2024,23,Maine,Total,Max emp.,Fixed (7%),106924.8029,7537.123293,0.1415615
2024,23,Maine,White,Universal,Sliding scale,96347.89081,13992.42206,0.24758924
2024,23,Maine,White,Universal,Fixed (7%),96347.89081,8750.116386,0.17065954
2024,23,Maine,White,Partial emp.,Sliding scale,96347.89081,13274.30356,0.23790549
2024,23,Maine,White,Partial emp.,Fixed (7%),96347.89081,8419.892384,0.16528347
2024,23,Maine,White,Max emp.,Sliding scale,96347.89081,11100.40937,0.20700972
2024,23,Maine,White,Max emp.,Fixed (7%),96347.89081,6961.487388,0.14068236
2024,23,Maine,Black,Universal,Sliding scale,2049.000002,318,0.28830462
2024,23,Maine,Black,Universal,Fixed (7%),2049.000002,0,0
2024,23,Maine,Black,Partial emp.,Sliding scale,2049.000002,318,0.28830462
2024,23,Maine,Black,Partial emp.,Fixed (7%),2049.000002,0,0
2024,23,Maine,Black,Max emp.,Sliding scale,2049.000002,318,0.28830462
2024,23,Maine,Black,Max emp.,Fixed (7%),2049.000002,0,0
2024,23,Maine,Hispanic,Universal,Sliding scale,3122.99708,143.587307,0.18755184
2024,23,Maine,Hispanic,Universal,Fixed (7%),3122.99708,0,0
2024,23,Maine,Hispanic,Partial emp.,Sliding scale,3122.99708,143.587307,0.18755184
2024,23,Maine,Hispanic,Partial emp.,Fixed (7%),3122.99708,0,0
2024,23,Maine,Hispanic,Max emp.,Sliding scale,3122.99708,134.1130066,0.17737164
2024,23,Maine,Hispanic,Max emp.,Fixed (7%),3122.99708,0,0
2024,23,Maine,Asian,Universal,Sliding scale,1771.00001,0,0
2024,23,Maine,Asian,Universal,Fixed (7%),1771.00001,0,0
2024,23,Maine,Asian,Partial emp.,Sliding scale,1771.00001,0,0
2024,23,Maine,Asian,Partial emp.,Fixed (7%),1771.00001,0,0
2024,23,Maine,Asian,Max emp.,Sliding scale,1771.00001,0,0
2024,23,Maine,Asian,Max emp.,Fixed (7%),1771.00001,0,0
2024,23,Maine,Other,Universal,Sliding scale,3633.915015,738.4612064,0.37507287
2024,23,Maine,Other,Universal,Fixed (7%),3633.915015,621.2794065,0.33552464
2024,23,Maine,Other,Partial emp.,Sliding scale,3633.915015,738.4612064,0.37507287
2024,23,Maine,Other,Partial emp.,Fixed (7%),3633.915015,621.2794065,0.33552464
2024,23,Maine,Other,Max emp.,Sliding scale,3633.915015,587.6969056,0.32325087
2024,23,Maine,Other,Max emp.,Fixed (7%),3633.915015,575.6359053,0.31873139
2024,23,Maine,People of Color,Universal,Sliding scale,10576.91211,1200.048513,0.273769
2024,23,Maine,People of Color,Universal,Fixed (7%),10576.91211,621.2794065,0.16329409
2024,23,Maine,People of Color,Partial emp.,Sliding scale,10576.91211,1200.048513,0.273769
2024,23,Maine,People of Color,Partial emp.,Fixed (7%),10576.91211,621.2794065,0.16329409
2024,23,Maine,People of Color,Max emp.,Sliding scale,10576.91211,1039.809912,0.24621398
2024,23,Maine,People of Color,Max emp.,Fixed (7%),10576.91211,575.6359053,0.15313449
2024,24,Maryland,Total,Universal,Sliding scale,529349.3833,88041.82678,0.29108458
2024,24,Maryland,Total,Universal,Fixed (7%),529349.3833,47444.65088,0.1811804
2024,24,Maryland,Total,Partial emp.,Sliding scale,529349.3833,83494.62848,0.28026408
2024,24,Maryland,Total,Partial emp.,Fixed (7%),529349.3833,45901.64588,0.176327
2024,24,Maryland,Total,Max emp.,Sliding scale,529349.3833,69958.92738,0.24600645
2024,24,Maryland,Total,Max emp.,Fixed (7%),529349.3833,39308.82049,0.15492484
2024,24,Maryland,White,Universal,Sliding scale,226140.7311,42851.12218,0.26863117
2024,24,Maryland,White,Universal,Fixed (7%),226140.7311,23073.27778,0.16511728
2024,24,Maryland,White,Partial emp.,Sliding scale,226140.7311,40708.58998,0.25867412
2024,24,Maryland,White,Partial emp.,Fixed (7%),226140.7311,22445.04718,0.1613469
2024,24,Maryland,White,Max emp.,Sliding scale,226140.7311,33320.58848,0.22215794
2024,24,Maryland,White,Max emp.,Fixed (7%),226140.7311,19426.15819,0.14274325
2024,24,Maryland,Black,Universal,Sliding scale,159195.4344,23388.4701,0.31692607
2024,24,Maryland,Black,Universal,Fixed (7%),159195.4344,12451.5246,0.19808051
2024,24,Maryland,Black,Partial emp.,Sliding scale,159195.4344,21474.4701,0.29873836
2024,24,Maryland,Black,Partial emp.,Fixed (7%),159195.4344,11573.5246,0.18672117
2024,24,Maryland,Black,Max emp.,Sliding scale,159195.4344,19766.0675,0.28166633
2024,24,Maryland,Black,Max emp.,Fixed (7%),159195.4344,10602.5246,0.1737779
2024,24,Maryland,Hispanic,Universal,Sliding scale,76933.0982,9315.03441,0.35494619
2024,24,Maryland,Hispanic,Universal,Fixed (7%),76933.0982,4298.878404,0.20251597
2024,24,Maryland,Hispanic,Partial emp.,Sliding scale,76933.0982,8974.36831,0.34646264
2024,24,Maryland,Hispanic,Partial emp.,Fixed (7%),76933.0982,4262.104005,0.201132
2024,24,Maryland,Hispanic,Max emp.,Sliding scale,76933.0982,7860.770707,0.31710404
2024,24,Maryland,Hispanic,Max emp.,Fixed (7%),76933.0982,3945.167603,0.18900234
2024,24,Maryland,Asian,Universal,Sliding scale,40350.03151,6246,0.24718003
2024,24,Maryland,Asian,Universal,Fixed (7%),40350.03151,3941,0.17161621
2024,24,Maryland,Asian,Partial emp.,Sliding scale,40350.03151,6246,0.24718003
2024,24,Maryland,Asian,Partial emp.,Fixed (7%),40350.03151,3941,0.17161621
2024,24,Maryland,Asian,Max emp.,Sliding scale,40350.03151,3616,0.15972415
2024,24,Maryland,Asian,Max emp.,Fixed (7%),40350.03151,2228,0.10484197
2024,24,Maryland,Other,Universal,Sliding scale,26730.08812,6241.200095,0.35392309
2024,24,Maryland,Other,Universal,Fixed (7%),26730.08812,3679.970098,0.24414139
2024,24,Maryland,Other,Partial emp.,Sliding scale,26730.08812,6091.200095,0.34838033
2024,24,Maryland,Other,Partial emp.,Fixed (7%),26730.08812,3679.970098,0.24414139
2024,24,Maryland,Other,Max emp.,Sliding scale,26730.08812,5395.500695,0.32137806
2024,24,Maryland,Other,Max emp.,Fixed (7%),26730.08812,3106.970098,0.21427217
2024,24,Maryland,People of Color,Universal,Sliding scale,303208.6522,45190.7046,0.31614104
2024,24,Maryland,People of Color,Universal,Fixed (7%),303208.6522,24371.3731,0.19956019
2024,24,Maryland,People of Color,Partial emp.,Sliding scale,303208.6522,42786.0385,0.3044401
2024,24,Maryland,People of Color,Partial emp.,Fixed (7%),303208.6522,23456.5987,0.19351929
2024,24,Maryland,People of Color,Max emp.,Sliding scale,303208.6522,36638.3389,0.27262212
2024,24,Maryland,People of Color,Max emp.,Fixed (7%),303208.6522,19882.6623,0.16901749
2024,25,Massachusetts,Total,Universal,Sliding scale,549544.7003,86486.8138,0.31022823
2024,25,Massachusetts,Total,Universal,Fixed (7%),549544.7003,49071.9855,0.20330636
2024,25,Massachusetts,Total,Partial emp.,Sliding scale,549544.7003,83735.81379,0.30335384
2024,25,Massachusetts,Total,Partial emp.,Fixed (7%),549544.7003,48049.9855,0.19991868
2024,25,Massachusetts,Total,Max emp.,Sliding scale,549544.7003,72534.6778,0.27388905
2024,25,Massachusetts,Total,Max emp.,Fixed (7%),549544.7003,43594.9855,0.18480858
2024,25,Massachusetts,White,Universal,Sliding scale,321806.5519,58598.8394,0.29856468
2024,25,Massachusetts,White,Universal,Fixed (7%),321806.5519,33883.9855,0.19751249
2024,25,Massachusetts,White,Partial emp.,Sliding scale,321806.5519,56831.83939,0.29219231
2024,25,Massachusetts,White,Partial emp.,Fixed (7%),321806.5519,33292.9855,0.19473837
2024,25,Massachusetts,White,Max emp.,Sliding scale,321806.5519,49113.83939,0.26294529
2024,25,Massachusetts,White,Max emp.,Fixed (7%),321806.5519,29868.9855,0.17828118
2024,25,Massachusetts,Black,Universal,Sliding scale,38909.01189,5153,0.39275915
2024,25,Massachusetts,Black,Universal,Fixed (7%),38909.01189,2365,0.2289005
2024,25,Massachusetts,Black,Partial emp.,Sliding scale,38909.01189,5054,0.38814223
2024,25,Massachusetts,Black,Partial emp.,Fixed (7%),38909.01189,2266,0.22144044
2024,25,Massachusetts,Black,Max emp.,Sliding scale,38909.01189,4142,0.34205963
2024,25,Massachusetts,Black,Max emp.,Fixed (7%),38909.01189,2266,0.22144044
2024,25,Massachusetts,Hispanic,Universal,Sliding scale,93435.0629,11002.13599,0.41175431
2024,25,Massachusetts,Hispanic,Universal,Fixed (7%),93435.0629,6518.999999,0.2931599
2024,25,Massachusetts,Hispanic,Partial emp.,Sliding scale,93435.0629,10508.13599,0.40067402
2024,25,Massachusetts,Hispanic,Partial emp.,Fixed (7%),93435.0629,6248.999999,0.28447201
2024,25,Massachusetts,Hispanic,Max emp.,Sliding scale,93435.0629,9371,0.37351013
2024,25,Massachusetts,Hispanic,Max emp.,Fixed (7%),93435.0629,5869,0.27187645
2024,25,Massachusetts,Asian,Universal,Sliding scale,46880,6228.999998,0.22912529
2024,25,Massachusetts,Asian,Universal,Fixed (7%),46880,3751.999998,0.1518475
2024,25,Massachusetts,Asian,Partial emp.,Sliding scale,46880,6228.999998,0.22912529
2024,25,Massachusetts,Asian,Partial emp.,Fixed (7%),46880,3751.999998,0.1518475
2024,25,Massachusetts,Asian,Max emp.,Sliding scale,46880,5330.999998,0.20279215
2024,25,Massachusetts,Asian,Max emp.,Fixed (7%),46880,3320.999998,0.13679051
2024,25,Massachusetts,Other,Universal,Sliding scale,48514.0736,5503.838409,0.35531929
2024,25,Massachusetts,Other,Universal,Fixed (7%),48514.0736,2552,0.20354123
2024,25,Massachusetts,Other,Partial emp.,Sliding scale,48514.0736,5112.838409,0.33862462
2024,25,Massachusetts,Other,Partial emp.,Fixed (7%),48514.0736,2490,0.1995832
2024,25,Massachusetts,Other,Max emp.,Sliding scale,48514.0736,4576.838409,0.31428203
2024,25,Massachusetts,Other,Max emp.,Fixed (7%),48514.0736,2270,0.1852154
2024,25,Massachusetts,People of Color,Universal,Sliding scale,227738.1484,27887.9744,0.33797057
2024,25,Massachusetts,People of Color,Universal,Fixed (7%),227738.1484,15188,0.21754322
2024,25,Massachusetts,People of Color,Partial emp.,Sliding scale,227738.1484,26903.9744,0.32998061
2024,25,Massachusetts,People of Color,Partial emp.,Fixed (7%),227738.1484,14757,0.21268282
2024,25,Massachusetts,People of Color,Max emp.,Sliding scale,227738.1484,23420.83841,0.30007923
2024,25,Massachusetts,People of Color,Max emp.,Fixed (7%),227738.1484,13726,0.20080753
2024,26,Michigan,Total,Universal,Sliding scale,808763.1914,115179.7959,0.24971256
2024,26,Michigan,Total,Universal,Fixed (7%),808763.1914,58717.10103,0.14505685
2024,26,Michigan,Total,Partial emp.,Sliding scale,808763.1914,110638.3514,0.2422518
2024,26,Michigan,Total,Partial emp.,Fixed (7%),808763.1914,56844.06852,0.14108246
2024,26,Michigan,Total,Max emp.,Sliding scale,808763.1914,82650.60345,0.19278444
2024,26,Michigan,Total,Max emp.,Fixed (7%),808763.1914,44090.88273,0.11300701
2024,26,Michigan,White,Universal,Sliding scale,557874.4856,82695.26847,0.23875065
2024,26,Michigan,White,Universal,Fixed (7%),557874.4856,40760.74963,0.13389108
2024,26,Michigan,White,Partial emp.,Sliding scale,557874.4856,79481.82056,0.23162195
2024,26,Michigan,White,Partial emp.,Fixed (7%),557874.4856,39449.02513,0.13014308
2024,26,Michigan,White,Max emp.,Sliding scale,557874.4856,60070.91945,0.18555164
2024,26,Michigan,White,Max emp.,Fixed (7%),557874.4856,31021.53354,0.10526731
2024,26,Michigan,Black,Universal,Sliding scale,111651,12828.15059,0.30199752
2024,26,Michigan,Black,Universal,Fixed (7%),111651,6867.481697,0.18806259
2024,26,Michigan,Black,Partial emp.,Sliding scale,111651,12224.15059,0.29192929
2024,26,Michigan,Black,Partial emp.,Fixed (7%),111651,6817.481697,0.18694934
2024,26,Michigan,Black,Max emp.,Sliding scale,111651,10212.15059,0.25618974
2024,26,Michigan,Black,Max emp.,Fixed (7%),111651,6276.481697,0.17470583
2024,26,Michigan,Hispanic,Universal,Sliding scale,54351.87349,5844.0236,0.25740109
2024,26,Michigan,Hispanic,Universal,Fixed (7%),54351.87349,3483.7592,0.17124516
2024,26,Michigan,Hispanic,Partial emp.,Sliding scale,54351.87349,5797.0236,0.25586063
2024,26,Michigan,Hispanic,Partial emp.,Fixed (7%),54351.87349,3483.7592,0.17124516
2024,26,Michigan,Hispanic,Max emp.,Sliding scale,54351.87349,4094.260001,0.19539095
2024,26,Michigan,Hispanic,Max emp.,Fixed (7%),54351.87349,2355.276201,0.12257353
2024,26,Michigan,Asian,Universal,Sliding scale,36719.9903,7214,0.28176143
2024,26,Michigan,Asian,Universal,Fixed (7%),36719.9903,4345,0.19112158
2024,26,Michigan,Asian,Partial emp.,Sliding scale,36719.9903,6878,0.2722104
2024,26,Michigan,Asian,Partial emp.,Fixed (7%),36719.9903,4009,0.17898744
2024,26,Michigan,Asian,Max emp.,Sliding scale,36719.9903,2908,0.13654364
2024,26,Michigan,Asian,Max emp.,Fixed (7%),36719.9903,1942,0.09551812
2024,26,Michigan,Other,Universal,Sliding scale,48165.84201,6598.3532,0.27381351
2024,26,Michigan,Other,Universal,Fixed (7%),48165.84201,3260.110498,0.15704004
2024,26,Michigan,Other,Partial emp.,Sliding scale,48165.84201,6257.356599,0.26339017
2024,26,Michigan,Other,Partial emp.,Fixed (7%),48165.84201,3084.802498,0.14986095
