year,area,area_name,ptypeb,racecomp,scenario,model,pop,base,lf
2024,21,Kentucky,Total,People of Color,Partial emp.,Sliding scale,131367.3573,3186.475162,0.02939889
2024,21,Kentucky,Total,People of Color,Partial emp.,Fixed (7%),131367.3573,2287.967479,0.02128558
2024,21,Kentucky,Total,People of Color,Max emp.,Sliding scale,131367.3573,1651.754766,0.01545822
2024,21,Kentucky,Total,People of Color,Max emp.,Fixed (7%),131367.3573,1117.627753,0.01051205
2024,22,Louisiana,Total,People of Color,Universal,Sliding scale,259745.6432,7466.468547,0.03368445
2024,22,Louisiana,Total,People of Color,Universal,Fixed (7%),259745.6432,5747.406773,0.02613169
2024,22,Louisiana,Total,People of Color,Partial emp.,Sliding scale,259745.6432,6489.261732,0.02940549
2024,22,Louisiana,Total,People of Color,Partial emp.,Fixed (7%),259745.6432,4833.86345,0.02206976
2024,22,Louisiana,Total,People of Color,Max emp.,Sliding scale,259745.6432,4270.549888,0.01954814
2024,22,Louisiana,Total,People of Color,Max emp.,Fixed (7%),259745.6432,3158.214253,0.01453048
2024,23,Maine,Total,People of Color,Universal,Sliding scale,21343.8225,567.6692603,0.03272339
2024,23,Maine,Total,People of Color,Universal,Fixed (7%),21343.8225,435.8847355,0.02531899
2024,23,Maine,Total,People of Color,Partial emp.,Sliding scale,21343.8225,518.6293545,0.02998123
2024,23,Maine,Total,People of Color,Partial emp.,Fixed (7%),21343.8225,388.7612445,0.02264374
2024,23,Maine,Total,People of Color,Max emp.,Sliding scale,21343.8225,386.4469739,0.02251197
2024,23,Maine,Total,People of Color,Max emp.,Fixed (7%),21343.8225,290.0152766,0.01698991
2024,24,Maryland,Total,People of Color,Universal,Sliding scale,494983.8433,11990.67174,0.02704626
2024,24,Maryland,Total,People of Color,Universal,Fixed (7%),494983.8433,9231.136381,0.02095224
2024,24,Maryland,Total,People of Color,Partial emp.,Sliding scale,494983.8433,11067.47734,0.02501599
2024,24,Maryland,Total,People of Color,Partial emp.,Fixed (7%),494983.8433,8374.950386,0.01904594
2024,24,Maryland,Total,People of Color,Max emp.,Sliding scale,494983.8433,7500.14392,0.01709049
2024,24,Maryland,Total,People of Color,Max emp.,Fixed (7%),494983.8433,5568.545951,0.01274508
2024,25,Massachusetts,Total,People of Color,Universal,Sliding scale,377398.1874,9891.697277,0.02982671
2024,25,Massachusetts,Total,People of Color,Universal,Fixed (7%),377398.1874,7874.855277,0.02389056
2024,25,Massachusetts,Total,People of Color,Partial emp.,Sliding scale,377398.1874,8948.841383,0.02706063
2024,25,Massachusetts,Total,People of Color,Partial emp.,Fixed (7%),377398.1874,6981.952357,0.02123923
2024,25,Massachusetts,Total,People of Color,Max emp.,Sliding scale,377398.1874,5893.406005,0.01798741
2024,25,Massachusetts,Total,People of Color,Max emp.,Fixed (7%),377398.1874,4440.561618,0.01361352
2024,26,Michigan,Total,People of Color,Universal,Sliding scale,394329.3793,10328.4095,0.03161156
2024,26,Michigan,Total,People of Color,Universal,Fixed (7%),394329.3793,7764.284154,0.02395166
2024,26,Michigan,Total,People of Color,Partial emp.,Sliding scale,394329.3793,8962.469009,0.02754607
2024,26,Michigan,Total,People of Color,Partial emp.,Fixed (7%),394329.3793,6481.416579,0.02007365
2024,26,Michigan,Total,People of Color,Max emp.,Sliding scale,394329.3793,5476.306032,0.01701367
2024,26,Michigan,Total,People of Color,Max emp.,Fixed (7%),394329.3793,3853.235675,0.01203182
2024,27,Minnesota,Total,People of Color,Universal,Sliding scale,233366.8264,6550.770389,0.03217128
2024,27,Minnesota,Total,People of Color,Universal,Fixed (7%),233366.8264,5312.138509,0.02624794
2024,27,Minnesota,Total,People of Color,Partial emp.,Sliding scale,233366.8264,5779.980208,0.02849374
2024,27,Minnesota,Total,People of Color,Partial emp.,Fixed (7%),233366.8264,4582.907736,0.02272661
2024,27,Minnesota,Total,People of Color,Max emp.,Sliding scale,233366.8264,3982.30438,0.01980722
2024,27,Minnesota,Total,People of Color,Max emp.,Fixed (7%),233366.8264,3114.078478,0.015556
2024,28,Mississippi,Total,People of Color,Universal,Sliding scale,153672.4,3444.00492,0.02640574
2024,28,Mississippi,Total,People of Color,Universal,Fixed (7%),153672.4,2499.091975,0.01930077
2024,28,Mississippi,Total,People of Color,Partial emp.,Sliding scale,153672.4,2768.491205,0.02133698
2024,28,Mississippi,Total,People of Color,Partial emp.,Fixed (7%),153672.4,1869.398691,0.01450813
2024,28,Mississippi,Total,People of Color,Max emp.,Sliding scale,153672.4,2127.790238,0.01648042
2024,28,Mississippi,Total,People of Color,Max emp.,Fixed (7%),153672.4,1413.060047,0.01100553
2024,29,Missouri,Total,People of Color,Universal,Sliding scale,198106.808,5306.942271,0.03076475
2024,29,Missouri,Total,People of Color,Universal,Fixed (7%),198106.808,3973.537746,0.02321434
2024,29,Missouri,Total,People of Color,Partial emp.,Sliding scale,198106.808,4898.688247,0.02846544
2024,29,Missouri,Total,People of Color,Partial emp.,Fixed (7%),198106.808,3594.637146,0.02104731
2024,29,Missouri,Total,People of Color,Max emp.,Sliding scale,198106.808,3115.173318,0.0182913
2024,29,Missouri,Total,People of Color,Max emp.,Fixed (7%),198106.808,2184.806085,0.01289895
2024,30,Montana,Total,People of Color,Universal,Sliding scale,27297.22362,918.2382529,0.04012766
2024,30,Montana,Total,People of Color,Universal,Fixed (7%),27297.22362,725.8359389,0.03198851
2024,30,Montana,Total,People of Color,Partial emp.,Sliding scale,27297.22362,858.9298288,0.03763338
2024,30,Montana,Total,People of Color,Partial emp.,Fixed (7%),27297.22362,672.3704494,0.02970221
2024,30,Montana,Total,People of Color,Max emp.,Sliding scale,27297.22362,514.1027149,0.02287057
2024,30,Montana,Total,People of Color,Max emp.,Fixed (7%),27297.22362,389.2072382,0.01741116
2024,31,Nebraska,Total,People of Color,Universal,Sliding scale,91787.21994,2866.076213,0.03552822
2024,31,Nebraska,Total,People of Color,Universal,Fixed (7%),91787.21994,2276.272826,0.02842477
2024,31,Nebraska,Total,People of Color,Partial emp.,Sliding scale,91787.21994,2699.137616,0.03352821
2024,31,Nebraska,Total,People of Color,Partial emp.,Fixed (7%),91787.21994,2134.727719,0.02670443
2024,31,Nebraska,Total,People of Color,Max emp.,Sliding scale,91787.21994,1660.15066,0.02089173
2024,31,Nebraska,Total,People of Color,Max emp.,Fixed (7%),91787.21994,1284.820977,0.01624522
2024,32,Nevada,Total,People of Color,Universal,Sliding scale,254775.2356,10163.21539,0.04531369
2024,32,Nevada,Total,People of Color,Universal,Fixed (7%),254775.2356,8131.441691,0.03658626
2024,32,Nevada,Total,People of Color,Partial emp.,Sliding scale,254775.2356,9632.585963,0.04304968
2024,32,Nevada,Total,People of Color,Partial emp.,Fixed (7%),254775.2356,7645.851736,0.03447674
2024,32,Nevada,Total,People of Color,Max emp.,Sliding scale,254775.2356,5985.479738,0.02719338
2024,32,Nevada,Total,People of Color,Max emp.,Fixed (7%),254775.2356,4702.40119,0.02148933
2024,33,New Hampshire,Total,People of Color,Universal,Sliding scale,29648.63655,680.6206551,0.02722558
2024,33,New Hampshire,Total,People of Color,Universal,Fixed (7%),29648.63655,457.9803703,0.01848434
2024,33,New Hampshire,Total,People of Color,Partial emp.,Sliding scale,29648.63655,662.0054174,0.02650068
2024,33,New Hampshire,Total,People of Color,Partial emp.,Fixed (7%),29648.63655,441.3741224,0.01782605
2024,33,New Hampshire,Total,People of Color,Max emp.,Sliding scale,29648.63655,397.013366,0.01606321
2024,33,New Hampshire,Total,People of Color,Max emp.,Fixed (7%),29648.63655,257.9525518,0.01049584
2024,34,New Jersey,Total,People of Color,Universal,Sliding scale,730772,15941.5136,0.02470685
2024,34,New Jersey,Total,People of Color,Universal,Fixed (7%),730772,11329.58771,0.0176855
2024,34,New Jersey,Total,People of Color,Partial emp.,Sliding scale,730772,14734.65996,0.02287921
2024,34,New Jersey,Total,People of Color,Partial emp.,Fixed (7%),730772,10231.90611,0.01599943
2024,34,New Jersey,Total,People of Color,Max emp.,Sliding scale,730772,9162.895658,0.01435183
2024,34,New Jersey,Total,People of Color,Max emp.,Fixed (7%),730772,6130.319491,0.00964774
2024,35,New Mexico,Total,People of Color,Universal,Sliding scale,177124.1985,4706.682188,0.0322461
2024,35,New Mexico,Total,People of Color,Universal,Fixed (7%),177124.1985,3442.519104,0.02379121
2024,35,New Mexico,Total,People of Color,Partial emp.,Sliding scale,177124.1985,4220.947929,0.02901483
2024,35,New Mexico,Total,People of Color,Partial emp.,Fixed (7%),177124.1985,3000.831883,0.02080221
2024,35,New Mexico,Total,People of Color,Max emp.,Sliding scale,177124.1985,2119.798135,0.01478505
2024,35,New Mexico,Total,People of Color,Max emp.,Fixed (7%),177124.1985,1451.121625,0.01016863
2024,36,New York,Total,People of Color,Universal,Sliding scale,1165842.127,37247.05808,0.03706237
2024,36,New York,Total,People of Color,Universal,Fixed (7%),1165842.127,30274.46373,0.03033481
2024,36,New York,Total,People of Color,Partial emp.,Sliding scale,1165842.127,33188.82333,0.03315815
2024,36,New York,Total,People of Color,Partial emp.,Fixed (7%),1165842.127,26417.13885,0.0265725
2024,36,New York,Total,People of Color,Max emp.,Sliding scale,1165842.127,19415.9985,0.0196687
2024,36,New York,Total,People of Color,Max emp.,Fixed (7%),1165842.127,15031.9036,0.01529548
2024,37,North Carolina,Total,People of Color,Universal,Sliding scale,655984.6737,14047.20608,0.02524974
2024,37,North Carolina,Total,People of Color,Universal,Fixed (7%),655984.6737,9800.7531,0.01775228
2024,37,North Carolina,Total,People of Color,Partial emp.,Sliding scale,655984.6737,12694.50349,0.02287388
2024,37,North Carolina,Total,People of Color,Partial emp.,Fixed (7%),655984.6737,8616.691654,0.01564111
2024,37,North Carolina,Total,People of Color,Max emp.,Sliding scale,655984.6737,7653.856571,0.01391769
2024,37,North Carolina,Total,People of Color,Max emp.,Fixed (7%),655984.6737,4982.510475,0.00910437
2024,38,North Dakota,Total,People of Color,Universal,Sliding scale,29049.99995,659.0672065,0.02787806
2024,38,North Dakota,Total,People of Color,Universal,Fixed (7%),29049.99995,508.1494772,0.02163245
2024,38,North Dakota,Total,People of Color,Partial emp.,Sliding scale,29049.99995,628.6950195,0.02662755
2024,38,North Dakota,Total,People of Color,Partial emp.,Fixed (7%),29049.99995,480.5632467,0.02048213
2024,38,North Dakota,Total,People of Color,Max emp.,Sliding scale,29049.99995,341.1194643,0.01462581
2024,38,North Dakota,Total,People of Color,Max emp.,Fixed (7%),29049.99995,247.8117869,0.01066783
2024,39,Ohio,Total,People of Color,Universal,Sliding scale,424174.9617,12545.77155,0.0342706
2024,39,Ohio,Total,People of Color,Universal,Fixed (7%),424174.9617,10017.90162,0.02755563
2024,39,Ohio,Total,People of Color,Partial emp.,Sliding scale,424174.9617,10985.68872,0.03013744
2024,39,Ohio,Total,People of Color,Partial emp.,Fixed (7%),424174.9617,8535.761405,0.02357491
2024,39,Ohio,Total,People of Color,Max emp.,Sliding scale,424174.9617,7358.399485,0.02038946
2024,39,Ohio,Total,People of Color,Max emp.,Fixed (7%),424174.9617,5624.100393,0.01565912
2024,40,Oklahoma,Total,People of Color,Universal,Sliding scale,234534.5193,7167.853386,0.03643026
2024,40,Oklahoma,Total,People of Color,Universal,Fixed (7%),234534.5193,5344.971902,0.02741959
2024,40,Oklahoma,Total,People of Color,Partial emp.,Sliding scale,234534.5193,6422.935261,0.03276831
2024,40,Oklahoma,Total,People of Color,Partial emp.,Fixed (7%),234534.5193,4671.664737,0.02404861
2024,40,Oklahoma,Total,People of Color,Max emp.,Sliding scale,234534.5193,3438.273576,0.0178125
2024,40,Oklahoma,Total,People of Color,Max emp.,Fixed (7%),234534.5193,2369.456336,0.01234368
2024,41,Oregon,Total,People of Color,Universal,Sliding scale,200131.7805,4777.324969,0.02806308
2024,41,Oregon,Total,People of Color,Universal,Fixed (7%),200131.7805,3473.250147,0.02056015
2024,41,Oregon,Total,People of Color,Partial emp.,Sliding scale,200131.7805,4624.4893,0.0271897
2024,41,Oregon,Total,People of Color,Partial emp.,Fixed (7%),200131.7805,3341.634157,0.01979647
2024,41,Oregon,Total,People of Color,Max emp.,Sliding scale,200131.7805,2642.032054,0.01571703
2024,41,Oregon,Total,People of Color,Max emp.,Fixed (7%),200131.7805,1814.896986,0.01084992
2024,42,Pennsylvania,Total,People of Color,Universal,Sliding scale,506596,12904.22786,0.02994165
2024,42,Pennsylvania,Total,People of Color,Universal,Fixed (7%),506596,9942.008874,0.02322807
2024,42,Pennsylvania,Total,People of Color,Partial emp.,Sliding scale,506596,11625.90549,0.02705581
2024,42,Pennsylvania,Total,People of Color,Partial emp.,Fixed (7%),506596,8777.775925,0.02056394
2024,42,Pennsylvania,Total,People of Color,Max emp.,Sliding scale,506596,6801.685503,0.01600861
2024,42,Pennsylvania,Total,People of Color,Max emp.,Fixed (7%),506596,4992.234044,0.0118001
2024,44,Rhode Island,Total,People of Color,Universal,Sliding scale,57063,1269.242914,0.02663497
2024,44,Rhode Island,Total,People of Color,Universal,Fixed (7%),57063,943.9825195,0.01994555
2024,44,Rhode Island,Total,People of Color,Partial emp.,Sliding scale,57063,1123.54465,0.02364982
2024,44,Rhode Island,Total,People of Color,Partial emp.,Fixed (7%),57063,811.8229907,0.01720116
2024,44,Rhode Island,Total,People of Color,Max emp.,Sliding scale,57063,549.5126466,0.01170832
2024,44,Rhode Island,Total,People of Color,Max emp.,Fixed (7%),57063,351.2720695,0.00751621
2024,45,South Carolina,Total,People of Color,Universal,Sliding scale,283484.3627,7281.301374,0.0303355
2024,45,South Carolina,Total,People of Color,Universal,Fixed (7%),283484.3627,5359.556812,0.02250931
2024,45,South Carolina,Total,People of Color,Partial emp.,Sliding scale,283484.3627,6522.726117,0.02726126
2024,45,South Carolina,Total,People of Color,Partial emp.,Fixed (7%),283484.3627,4647.054205,0.01957548
2024,45,South Carolina,Total,People of Color,Max emp.,Sliding scale,283484.3627,3842.600935,0.0162418
2024,45,South Carolina,Total,People of Color,Max emp.,Fixed (7%),283484.3627,2603.132539,0.0110608
2024,46,South Dakota,Total,People of Color,Universal,Sliding scale,27529.99522,714.67695,0.03040154
2024,46,South Dakota,Total,People of Color,Universal,Fixed (7%),27529.99522,562.1382314,0.02406889
2024,46,South Dakota,Total,People of Color,Partial emp.,Sliding scale,27529.99522,611.7218848,0.02613641
2024,46,South Dakota,Total,People of Color,Partial emp.,Fixed (7%),27529.99522,463.7190686,0.01993893
2024,46,South Dakota,Total,People of Color,Max emp.,Sliding scale,27529.99522,293.0243596,0.01269258
2024,46,South Dakota,Total,People of Color,Max emp.,Fixed (7%),27529.99522,179.168445,0.00779929
2024,47,Tennessee,Total,People of Color,Universal,Sliding scale,287370.6221,6406.711225,0.02637602
2024,47,Tennessee,Total,People of Color,Universal,Fixed (7%),287370.6221,4324.669761,0.01795832
2024,47,Tennessee,Total,People of Color,Partial emp.,Sliding scale,287370.6221,5629.691155,0.02325146
2024,47,Tennessee,Total,People of Color,Partial emp.,Fixed (7%),287370.6221,3632.777164,0.01512868
2024,47,Tennessee,Total,People of Color,Max emp.,Sliding scale,287370.6221,3357.65893,0.01399899
2024,47,Tennessee,Total,People of Color,Max emp.,Fixed (7%),287370.6221,2018.635435,0.00846349
2024,48,Texas,Total,People of Color,Universal,Sliding scale,3012596.924,78966.90858,0.03103167
2024,48,Texas,Total,People of Color,Universal,Fixed (7%),3012596.924,56413.75351,0.02236718
2024,48,Texas,Total,People of Color,Partial emp.,Sliding scale,3012596.924,72707.0652,0.0286422
2024,48,Texas,Total,People of Color,Partial emp.,Fixed (7%),3012596.924,50703.43517,0.02014874
2024,48,Texas,Total,People of Color,Max emp.,Sliding scale,3012596.924,41231.6491,0.01644671
2024,48,Texas,Total,People of Color,Max emp.,Fixed (7%),3012596.924,27397.88313,0.01098926
2024,49,Utah,Total,People of Color,Universal,Sliding scale,143364.4406,4161.768157,0.03430369
2024,49,Utah,Total,People of Color,Universal,Fixed (7%),143364.4406,2786.006074,0.02322726
2024,49,Utah,Total,People of Color,Partial emp.,Sliding scale,143364.4406,3976.243051,0.03282468
2024,49,Utah,Total,People of Color,Partial emp.,Fixed (7%),143364.4406,2609.620324,0.02178875
2024,49,Utah,Total,People of Color,Max emp.,Sliding scale,143364.4406,2261.749112,0.01893925
2024,49,Utah,Total,People of Color,Max emp.,Fixed (7%),143364.4406,1399.063123,0.01180061
2024,50,Vermont,Total,People of Color,Universal,Sliding scale,8739.793612,163.8835285,0.01888129
2024,50,Vermont,Total,People of Color,Universal,Fixed (7%),8739.793612,133.1222303,0.01539178
2024,50,Vermont,Total,People of Color,Partial emp.,Sliding scale,8739.793612,130.5331552,0.01509695
2024,50,Vermont,Total,People of Color,Partial emp.,Fixed (7%),8739.793612,103.888169,0.01205244
2024,50,Vermont,Total,People of Color,Max emp.,Sliding scale,8739.793612,120.5798638,0.01396186
2024,50,Vermont,Total,People of Color,Max emp.,Fixed (7%),8739.793612,95.59523759,0.01110102
2024,51,Virginia,Total,People of Color,Universal,Sliding scale,577174.7616,15716.60214,0.03078647
2024,51,Virginia,Total,People of Color,Universal,Fixed (7%),577174.7616,12015.89235,0.02370921
2024,51,Virginia,Total,People of Color,Partial emp.,Sliding scale,577174.7616,14823.6961,0.02908828
2024,51,Virginia,Total,People of Color,Partial emp.,Fixed (7%),577174.7616,11220.20845,0.02217401
2024,51,Virginia,Total,People of Color,Max emp.,Sliding scale,577174.7616,9153.805815,0.01816445
2024,51,Virginia,Total,People of Color,Max emp.,Fixed (7%),577174.7616,6639.928658,0.01324207
2024,53,Washington,Total,People of Color,Universal,Sliding scale,480104.0143,15449.38734,0.03765541
2024,53,Washington,Total,People of Color,Universal,Fixed (7%),480104.0143,12117.8378,0.02977708
2024,53,Washington,Total,People of Color,Partial emp.,Sliding scale,480104.0143,14661.84335,0.03580462
2024,53,Washington,Total,People of Color,Partial emp.,Fixed (7%),480104.0143,11412.05301,0.02809148
2024,53,Washington,Total,People of Color,Max emp.,Sliding scale,480104.0143,8310.529584,0.02061427
2024,53,Washington,Total,People of Color,Max emp.,Fixed (7%),480104.0143,6275.291102,0.01564484
2024,54,West Virginia,Total,People of Color,Universal,Sliding scale,27079.87662,754.8885422,0.03327294
2024,54,West Virginia,Total,People of Color,Universal,Fixed (7%),27079.87662,558.7123616,0.02484095
2024,54,West Virginia,Total,People of Color,Partial emp.,Sliding scale,27079.87662,704.1520959,0.03110621
2024,54,West Virginia,Total,People of Color,Partial emp.,Fixed (7%),27079.87662,517.2495613,0.02303994
